Hamilton Downtown, (29000) Hourly, Carbon monoxide (CO) Concentrations
Station,Hamilton Downtown (29000)
Address,Elgin St./Kelly St.
Latitude,43.25778
Longitude,-79.861664
Elevation, 90 metres
Air intake height,4 metres
Pollutant,Carbon Monoxide (carbon monoxide CO)
Unit, parts per million (ppm)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
29000,Carbon Monoxide,2022-07-23,0.16,0.14,0.14,0.15,0.15,0.15,0.14,0.13,0.12,0.12,0.13,0.19,0.17,0.13,0.14,0.17,0.17,0.15,0.15,0.13,0.09,0.08,0.08,0.11,
29000,Carbon Monoxide,2022-07-24,0.1,0.09,0.1,0.11,0.11,0.14,0.16,0.13,0.14,0.15,0.15,0.12,0.11,0.14,0.16,0.17,0.17,0.18,0.17,0.16,0.17,0.16,0.18,0.12,
29000,Carbon Monoxide,2022-07-25,0.11,0.13,0.15,9999,0.14,0.14,0.13,0.12,0.13,0.14,0.15,0.17,0.17,0.18,0.2,0.21,0.22,0.12,0.11,0.12,0.13,0.11,0.13,0.15,
29000,Carbon Monoxide,2022-07-26,0.17,0.16,0.16,0.15,0.19,0.24,0.3,0.23,0.17,0.13,0.14,0.13,0.13,0.18,0.65,0.29,0.22,0.24,0.18,0.17,0.2,0.19,0.18,0.16,
29000,Carbon Monoxide,2022-07-27,0.17,0.16,0.17,0.19,0.19,0.23,0.32,0.33,0.33,0.48,0.21,0.18,0.15,0.16,0.16,0.18,0.18,0.19,0.23,0.21,0.21,0.2,0.19,0.18,
29000,Carbon Monoxide,2022-07-28,0.18,0.17,0.17,0.17,0.18,0.2,0.21,0.25,0.23,0.19,0.18,0.17,0.18,0.17,0.17,0.16,0.17,0.16,0.15,0.16,0.18,0.17,0.18,0.16,
29000,Carbon Monoxide,2022-07-29,0.15,0.14,0.15,0.15,0.15,0.17,0.25,0.21,0.17,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.14,0.15,0.16,0.17,0.16,0.14,
29000,Carbon Monoxide,2022-07-30,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.15,0.15,0.18,0.26,0.26,
29000,Carbon Monoxide,2022-07-31,0.19,0.16,0.18,0.15,0.14,0.14,0.15,0.16,0.14,0.14,0.14,0.15,0.17,0.15,0.14,0.14,0.14,0.13,0.15,0.16,0.2,0.21,0.19,0.15,
29000,Carbon Monoxide,2022-08-01,0.16,0.19,0.18,9999,0.22,0.19,0.18,0.19,0.19,0.17,0.18,0.16,0.16,0.16,0.16,0.16,0.17,0.16,0.16,0.16,0.18,0.15,0.15,0.16,
29000,Carbon Monoxide,2022-08-02,0.16,0.14,0.14,0.13,0.13,0.13,0.13,0.14,0.13,0.13,0.13,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.16,0.17,0.16,0.16,0.14,
29000,Carbon Monoxide,2022-08-03,0.14,0.15,0.18,0.2,0.21,0.35,0.33,0.3,0.2,9999,9999,9999,0.18,0.2,0.19,0.18,0.19,0.16,0.14,0.13,0.12,0.12,0.12,0.13,
29000,Carbon Monoxide,2022-08-04,0.14,0.14,0.12,0.12,0.13,0.15,0.16,0.15,0.14,0.15,0.16,0.15,0.16,0.15,0.16,0.16,0.17,0.18,0.18,0.2,0.2,0.15,0.17,0.16,
29000,Carbon Monoxide,2022-08-05,0.17,0.15,0.15,0.16,0.18,0.19,0.19,0.21,0.28,0.59,0.27,0.52,0.2,0.3,0.28,0.2,1.09,0.41,0.17,0.19,0.37,0.56,0.63,0.29,
29000,Carbon Monoxide,2022-08-06,0.28,0.46,0.46,0.49,0.4,0.48,0.39,0.23,0.15,0.14,0.14,0.16,0.13,0.12,0.13,0.13,0.12,0.12,0.13,0.13,0.15,0.14,0.14,0.18,
29000,Carbon Monoxide,2022-08-07,0.19,0.19,0.19,0.18,0.19,0.17,0.17,0.16,0.16,0.15,0.13,0.14,0.15,0.14,0.15,0.15,0.16,0.15,0.15,0.15,0.17,0.16,0.16,0.17,
29000,Carbon Monoxide,2022-08-08,0.18,0.15,0.15,9999,0.14,0.17,0.17,0.17,0.15,0.14,0.14,0.13,0.15,0.13,0.13,0.14,0.17,0.14,0.13,0.13,0.16,0.15,0.13,0.12,
29000,Carbon Monoxide,2022-08-09,0.11,0.11,0.11,0.11,0.12,0.12,0.14,0.13,0.13,0.12,0.12,0.11,0.11,0.12,0.13,0.15,0.16,0.25,0.21,0.2,0.2,0.19,0.23,0.22,
29000,Carbon Monoxide,2022-08-10,0.24,0.23,0.23,0.19,0.3,0.24,0.26,0.28,0.29,0.16,0.15,0.14,0.14,0.15,0.13,0.13,0.12,0.13,0.13,0.15,0.17,0.14,0.14,0.14,
29000,Carbon Monoxide,2022-08-11,0.14,0.12,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.11,0.1,0.11,0.11,0.11,0.1,0.11,0.11,0.12,0.1,0.14,0.14,0.14,
29000,Carbon Monoxide,2022-08-12,0.12,0.09,0.09,0.09,0.11,0.15,0.23,0.18,0.26,0.21,0.12,0.12,0.14,0.12,0.11,0.11,0.11,0.44,0.19,0.16,0.28,0.18,0.14,0.14,
29000,Carbon Monoxide,2022-08-13,0.19,0.15,0.12,0.16,0.2,0.12,0.13,0.13,0.3,0.2,0.15,0.11,0.12,0.14,0.13,0.14,0.19,0.19,0.15,0.16,0.17,0.17,0.17,0.16,
29000,Carbon Monoxide,2022-08-14,0.18,0.18,0.19,0.19,0.19,0.19,0.21,0.25,0.25,0.34,0.29,0.47,0.36,0.46,0.64,0.93,0.59,0.16,0.2,0.23,0.15,0.13,0.15,0.17,
29000,Carbon Monoxide,2022-08-15,0.17,0.16,0.18,9999,0.25,0.22,0.21,0.2,0.19,0.17,0.28,0.51,0.47,0.33,0.2,0.2,0.31,0.18,0.28,0.2,0.17,0.22,0.18,0.13,
29000,Carbon Monoxide,2022-08-16,0.13,0.13,0.13,0.13,0.17,0.23,0.27,0.23,0.24,0.33,0.39,0.39,0.32,0.21,0.19,0.19,0.18,0.15,0.39,0.23,0.19,0.19,0.19,0.19,
29000,Carbon Monoxide,2022-08-17,0.18,0.14,0.17,0.15,0.19,0.21,0.24,0.27,0.24,0.21,0.16,0.22,0.29,0.25,0.2,0.18,0.21,0.28,0.21,0.22,0.2,0.21,0.19,0.19,
29000,Carbon Monoxide,2022-08-18,0.19,0.18,0.19,0.18,0.19,0.21,0.21,0.21,0.18,0.17,0.13,0.15,0.15,0.15,0.15,0.15,0.15,0.13,0.13,0.15,0.14,0.15,0.15,0.18,
29000,Carbon Monoxide,2022-08-19,0.18,0.17,0.18,0.17,0.18,0.21,0.28,0.34,0.23,0.17,0.16,0.18,0.18,0.19,0.17,0.18,0.18,0.16,0.17,0.21,0.23,0.25,0.29,0.32,
29000,Carbon Monoxide,2022-08-20,0.34,0.3,0.28,0.28,0.28,0.36,0.43,0.43,0.53,0.43,0.49,0.41,0.61,0.42,0.35,0.25,0.16,0.15,0.18,0.21,0.31,0.4,0.37,0.32,
29000,Carbon Monoxide,2022-08-21,0.22,0.16,0.16,0.15,0.16,0.17,0.16,0.18,0.16,0.16,0.17,0.16,0.17,0.16,0.17,0.18,0.18,0.18,0.2,0.2,0.22,0.19,0.18,0.18,
29000,Carbon Monoxide,2022-08-22,0.19,0.18,0.19,9999,0.18,0.21,0.23,0.29,0.26,0.21,0.2,0.22,0.23,0.5,0.62,0.36,0.29,0.19,0.2,0.18,0.17,0.15,0.15,0.16,
29000,Carbon Monoxide,2022-08-23,0.16,0.15,0.15,0.18,0.2,0.17,0.2,0.21,0.21,0.19,0.16,0.14,0.15,0.14,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,
29000,Carbon Monoxide,2022-08-24,0.14,0.13,0.14,0.12,0.14,0.17,0.19,0.18,0.19,0.18,0.17,0.17,0.15,0.15,0.15,0.15,0.17,0.16,0.17,0.18,0.2,0.2,0.18,0.22,
29000,Carbon Monoxide,2022-08-25,0.2,0.18,0.18,0.18,0.21,0.21,0.22,0.28,0.34,0.21,0.19,0.3,0.26,0.39,0.29,0.34,0.25,0.17,0.17,0.15,0.15,0.16,0.15,0.15,
29000,Carbon Monoxide,2022-08-26,0.18,0.2,0.19,0.18,0.2,0.22,0.26,0.25,0.22,0.22,0.22,0.18,0.2,0.19,0.16,0.16,0.18,0.17,0.16,0.18,0.16,0.15,0.14,0.14,
29000,Carbon Monoxide,2022-08-27,0.14,0.13,0.16,0.15,0.16,0.16,0.18,0.2,0.21,0.19,0.2,0.19,0.2,0.31,0.27,0.2,0.16,0.22,0.27,0.19,0.16,0.17,0.19,0.22,
29000,Carbon Monoxide,2022-08-28,0.33,0.46,0.43,0.32,0.33,0.3,0.29,0.25,0.36,0.41,0.7,0.69,0.53,0.48,0.62,0.59,0.27,0.24,0.24,0.22,0.22,0.31,0.31,0.3,
29000,Carbon Monoxide,2022-08-29,0.32,0.36,0.36,9999,0.17,0.17,0.19,0.19,0.18,0.18,0.17,0.19,0.15,0.13,0.13,0.13,0.14,0.15,0.17,0.17,0.16,0.12,0.11,0.12,
29000,Carbon Monoxide,2022-08-30,0.12,0.11,0.12,0.12,0.13,0.12,0.13,0.18,0.14,0.15,0.16,0.21,0.17,0.16,0.16,0.17,0.18,0.18,0.18,0.2,0.19,0.18,0.15,0.14,
29000,Carbon Monoxide,2022-08-31,0.15,0.13,0.14,0.13,0.15,0.18,0.19,0.2,0.17,0.17,0.16,0.14,0.14,0.13,0.13,0.12,0.12,0.12,0.13,0.13,0.13,0.12,0.11,0.12,
29000,Carbon Monoxide,2022-09-01,0.11,0.1,0.11,0.1,0.11,0.12,0.13,0.12,0.11,0.1,0.11,0.11,0.12,0.12,0.14,0.13,0.12,0.12,0.14,0.19,0.18,0.17,0.17,0.15,
29000,Carbon Monoxide,2022-09-02,0.2,0.17,0.17,0.18,0.19,0.27,0.3,0.31,0.19,0.16,0.17,0.13,0.13,0.13,0.14,0.13,0.14,0.12,0.21,0.35,0.28,0.22,0.18,0.23,
29000,Carbon Monoxide,2022-09-03,0.26,0.23,0.24,0.23,0.3,0.25,0.25,0.23,0.21,0.19,0.17,0.18,0.2,0.21,0.19,0.19,0.19,0.19,0.22,0.21,0.21,0.24,0.22,0.19,
29000,Carbon Monoxide,2022-09-04,0.18,0.17,0.18,0.15,0.16,0.15,0.15,0.16,0.16,0.17,0.13,0.24,0.14,0.15,0.13,0.14,0.14,0.13,0.16,0.15,0.16,0.26,0.18,0.19,
29000,Carbon Monoxide,2022-09-05,0.12,0.12,0.12,9999,0.12,0.14,0.14,0.14,0.14,0.13,0.14,0.14,0.15,0.18,0.22,0.57,0.64,0.6,0.48,0.35,0.5,0.26,0.18,0.13,
29000,Carbon Monoxide,2022-09-06,0.13,0.12,0.13,0.13,0.15,0.16,0.17,0.21,0.2,0.15,0.33,0.25,0.27,0.53,0.44,0.3,0.22,0.18,0.19,0.25,0.18,0.19,0.33,0.28,
29000,Carbon Monoxide,2022-09-07,0.24,0.19,0.18,0.16,0.19,0.19,0.17,0.19,0.18,0.17,0.2,0.56,0.56,0.54,0.41,0.56,0.51,0.35,0.23,0.21,0.27,0.35,0.37,0.48,
29000,Carbon Monoxide,2022-09-08,0.38,0.25,0.25,0.23,0.25,0.22,0.28,0.28,0.27,0.18,0.26,0.28,0.27,0.3,0.23,0.17,0.15,0.14,0.15,0.18,0.19,0.21,0.24,0.21,
29000,Carbon Monoxide,2022-09-09,0.19,0.2,0.28,0.27,0.3,0.42,0.33,0.51,0.44,0.34,0.36,0.41,0.35,0.42,0.52,0.49,0.36,0.38,0.44,0.3,0.21,0.25,0.47,0.64,
29000,Carbon Monoxide,2022-09-10,0.56,0.47,0.39,0.19,0.16,0.16,0.19,0.19,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.17,0.19,0.23,0.23,0.18,0.17,
29000,Carbon Monoxide,2022-09-11,0.18,0.16,0.16,0.15,0.17,0.17,0.17,0.16,0.18,0.15,0.13,0.12,0.12,0.16,0.27,0.21,0.17,0.2,0.24,0.34,0.22,0.31,0.19,0.15,
29000,Carbon Monoxide,2022-09-12,0.15,0.19,0.16,9999,0.17,0.22,0.23,0.27,0.27,0.25,0.25,0.24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
29000,Carbon Monoxide,2022-09-12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
29000,Carbon Monoxide,2022-09-12,-999,-999,-999,-999,-999,-999,-999,-999,0.6,0.53,0.5,0.15,0.14,0.13,0.12,0.13,0.09,0.13,0.12,0.11,0.1,0.07,0.06,0.1,
29000,Carbon Monoxide,2022-09-15,0.11,0.11,0.09,0.09,0.12,0.14,0.14,0.16,0.13,0.11,0.08,0.16,0.13,0.14,0.1,0.14,0.11,0.14,0.17,0.15,0.14,0.18,0.17,0.14,
29000,Carbon Monoxide,2022-09-16,0.14,0.21,0.24,0.19,0.19,0.25,0.34,0.3,0.29,0.18,0.18,0.16,0.17,0.16,0.16,0.4,0.19,0.15,0.15,0.14,0.13,0.12,0.14,0.19,
29000,Carbon Monoxide,2022-09-17,0.17,0.15,0.18,0.16,0.22,0.19,0.21,0.22,0.35,0.41,0.44,0.48,0.47,0.43,0.48,0.32,0.29,0.19,0.2,0.22,0.2,0.22,0.21,0.22,
29000,Carbon Monoxide,2022-09-18,0.22,0.23,0.23,0.22,0.22,0.19,0.19,0.18,0.19,0.19,0.19,0.18,0.18,0.18,0.19,0.19,0.18,0.19,0.21,0.2,0.18,0.18,0.17,0.17,
29000,Carbon Monoxide,2022-09-19,0.17,0.16,0.17,9999,0.17,0.19,0.2,0.23,0.23,0.23,0.22,0.19,0.19,0.17,0.18,0.17,0.16,0.15,0.14,0.15,0.15,0.14,0.14,0.14,
29000,Carbon Monoxide,2022-09-20,0.14,0.13,0.13,0.13,0.13,0.14,0.17,0.17,0.16,0.14,0.13,0.15,0.14,0.15,0.16,0.14,0.16,0.25,0.29,0.3,0.21,0.19,0.2,0.19,
29000,Carbon Monoxide,2022-09-21,0.24,0.25,0.24,0.17,0.2,0.32,0.31,0.23,0.21,0.18,0.2,0.18,0.17,0.17,0.13,0.14,0.14,0.15,0.17,0.17,0.17,0.17,0.14,0.11,
29000,Carbon Monoxide,2022-09-22,0.12,0.11,0.12,0.11,0.12,0.12,0.13,0.12,0.11,0.1,0.1,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.1,0.09,0.08,0.08,
29000,Carbon Monoxide,2022-09-23,0.08,0.07,0.06,0.06,0.07,0.11,0.13,0.13,0.1,0.1,0.08,0.09,0.09,0.09,0.1,0.09,0.09,0.09,0.11,0.14,0.1,0.09,0.1,0.22,
29000,Carbon Monoxide,2022-09-24,0.18,0.14,0.13,0.13,0.12,0.14,0.14,0.2,0.12,0.11,0.1,0.09,0.1,0.09,0.09,0.11,0.13,0.21,0.21,0.17,0.17,0.17,0.2,0.19,
29000,Carbon Monoxide,2022-09-25,0.19,0.18,0.18,0.27,0.27,0.26,0.22,0.24,0.31,0.32,0.24,0.17,0.18,0.18,0.17,0.17,0.17,0.16,0.15,0.18,0.16,0.14,0.13,0.11,
29000,Carbon Monoxide,2022-09-26,0.12,0.1,0.11,9999,0.11,0.13,0.14,0.15,0.15,0.13,0.11,0.12,0.12,0.13,0.14,0.13,0.13,0.14,0.13,0.12,0.12,0.11,0.09,0.1,
29000,Carbon Monoxide,2022-09-27,0.09,0.07,0.09,0.09,0.11,0.12,0.13,0.14,0.12,0.11,0.11,0.12,0.13,0.14,0.15,0.14,0.14,0.13,0.13,0.15,0.15,0.14,0.12,0.13,
29000,Carbon Monoxide,2022-09-28,0.14,0.13,0.13,0.12,0.13,0.13,0.15,0.15,0.14,0.13,0.12,0.12,0.14,0.13,0.14,0.15,0.14,0.1,0.11,0.09,0.09,0.08,0.07,0.09,
29000,Carbon Monoxide,2022-09-29,0.09,0.09,0.09,0.09,0.11,0.12,0.15,0.13,0.12,0.1,0.12,0.32,0.34,0.39,0.44,0.44,0.23,0.18,0.2,0.2,0.25,0.36,0.29,0.32,
29000,Carbon Monoxide,2022-09-30,0.36,0.31,0.27,0.24,0.28,0.37,0.41,0.38,0.43,0.5,0.37,0.24,0.34,0.41,0.39,0.2,0.36,0.19,0.18,0.27,0.48,0.5,0.4,0.3,
29000,Carbon Monoxide,2022-10-01,0.24,0.26,0.32,0.21,0.22,0.28,0.21,0.18,0.18,0.2,0.24,0.3,0.17,0.16,0.18,0.5,0.48,0.16,0.17,0.24,0.22,0.15,0.14,0.12,
29000,Carbon Monoxide,2022-10-02,0.13,0.1,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.13,0.15,0.26,0.35,0.4,0.1,0.14,0.17,0.22,0.38,0.28,0.25,0.22,
29000,Carbon Monoxide,2022-10-03,0.18,0.14,0.15,9999,0.19,0.2,0.27,0.28,0.21,0.19,0.2,0.17,0.28,0.19,0.27,0.16,0.14,0.17,0.19,0.27,0.46,0.44,0.33,0.25,
29000,Carbon Monoxide,2022-10-04,0.24,0.22,0.24,0.23,0.24,0.23,0.29,0.34,0.27,0.22,0.19,0.16,0.16,0.38,0.28,0.32,0.31,0.23,0.31,0.4,0.52,0.47,0.46,0.34,
29000,Carbon Monoxide,2022-10-05,0.27,0.25,0.29,0.26,0.23,0.25,0.56,0.43,0.32,0.25,0.19,0.19,0.15,0.16,0.18,0.34,0.37,0.2,0.2,0.18,0.19,0.18,0.21,0.18,
29000,Carbon Monoxide,2022-10-06,0.16,0.16,0.17,0.15,0.17,0.19,0.23,0.31,0.28,0.22,0.2,0.2,0.2,0.19,0.2,0.2,0.19,0.2,0.21,0.21,0.18,0.18,0.17,0.16,
29000,Carbon Monoxide,2022-10-07,0.12,0.12,0.12,0.12,0.12,0.13,0.14,0.15,0.14,0.14,0.14,0.1,0.11,0.11,0.13,0.12,0.12,0.12,0.11,0.1,0.1,0.1,0.11,0.1,
29000,Carbon Monoxide,2022-10-08,0.11,0.09,0.09,0.09,0.08,0.12,0.13,0.13,0.12,0.11,0.12,0.1,0.11,0.11,0.11,0.11,0.12,0.13,0.13,0.13,0.14,0.13,0.12,0.1,
29000,Carbon Monoxide,2022-10-09,0.11,0.1,0.12,0.11,0.13,0.13,0.14,0.15,0.14,0.14,0.13,0.13,0.13,0.13,0.14,0.14,0.15,0.15,0.15,0.16,0.18,0.19,0.17,0.15,
29000,Carbon Monoxide,2022-10-10,0.14,0.13,0.15,9999,0.15,0.16,0.19,0.16,0.15,0.13,0.12,0.11,0.11,0.19,0.13,0.13,0.13,0.13,0.14,0.15,0.16,0.15,0.22,0.28,
29000,Carbon Monoxide,2022-10-11,0.24,0.23,0.24,0.29,0.31,0.42,0.56,0.49,0.44,0.3,0.18,0.16,0.16,0.17,0.17,0.16,0.15,0.16,0.19,0.22,0.19,0.19,0.17,0.18,
29000,Carbon Monoxide,2022-10-12,0.19,0.17,0.21,0.16,0.17,0.16,0.18,0.19,0.18,0.18,0.19,0.19,0.2,0.2,0.2,0.2,0.2,0.18,0.18,0.18,0.17,0.17,0.16,0.16,
29000,Carbon Monoxide,2022-10-13,0.16,0.15,0.16,0.16,0.18,0.17,0.15,0.17,0.18,0.2,0.22,0.17,0.15,0.15,0.14,0.15,0.16,0.15,0.16,0.18,0.17,0.2,0.25,0.23,
29000,Carbon Monoxide,2022-10-14,0.17,0.13,0.13,0.13,0.18,0.23,0.25,0.3,0.2,0.15,0.17,0.14,0.13,0.13,0.13,0.14,0.14,0.2,0.23,0.2,0.16,0.16,0.17,0.17,
29000,Carbon Monoxide,2022-10-15,0.15,0.13,0.13,0.12,0.12,0.11,0.12,0.13,0.13,0.14,0.14,0.13,0.13,0.12,0.12,0.12,0.14,0.13,0.15,0.18,0.21,0.18,0.2,0.15,
29000,Carbon Monoxide,2022-10-16,0.17,0.14,0.14,0.14,0.16,0.15,0.18,0.19,0.19,0.16,0.14,0.14,0.14,0.16,0.17,0.16,0.17,0.17,0.16,0.16,0.16,0.16,0.19,0.18,
29000,Carbon Monoxide,2022-10-17,0.16,0.23,0.23,9999,0.24,0.17,0.17,0.19,0.19,0.16,0.16,0.14,0.14,0.15,0.14,0.14,0.15,0.15,0.12,0.12,0.14,0.14,0.17,0.15,
29000,Carbon Monoxide,2022-10-18,0.15,0.12,0.12,0.13,0.14,0.15,0.14,0.14,0.13,0.15,0.14,0.13,0.13,0.14,0.14,0.13,0.14,0.13,0.14,0.15,0.13,0.16,0.17,0.15,
29000,Carbon Monoxide,2022-10-19,0.12,0.12,0.13,0.15,0.15,0.16,0.17,0.14,0.15,0.14,0.14,0.15,0.14,0.15,0.15,0.16,0.17,0.14,0.13,0.13,0.14,0.14,0.13,0.12,
29000,Carbon Monoxide,2022-10-20,0.11,0.11,0.12,0.11,0.13,0.12,0.14,0.15,0.16,0.15,0.14,0.13,0.12,0.14,0.14,0.15,0.14,0.14,0.15,0.14,0.14,0.15,0.15,0.13,
29000,Carbon Monoxide,2022-10-21,0.16,0.18,0.17,0.2,0.31,0.46,0.58,0.69,0.28,0.19,0.19,0.19,0.2,0.18,0.19,0.19,0.19,0.18,0.22,0.17,0.16,0.16,0.19,0.16,
29000,Carbon Monoxide,2022-10-22,0.15,0.15,0.15,0.15,0.16,0.15,0.16,0.16,0.18,0.16,0.16,0.14,0.15,0.16,0.17,0.19,0.23,0.26,0.23,0.21,0.21,0.21,0.26,0.18,
29000,Carbon Monoxide,2022-10-23,0.18,0.25,0.21,0.26,0.24,0.26,0.34,0.45,0.44,0.49,0.52,0.38,0.49,0.45,0.42,0.37,0.28,0.26,0.25,0.26,0.31,0.32,0.32,0.3,
29000,Carbon Monoxide,2022-10-24,0.43,0.42,0.42,9999,0.54,0.61,0.73,0.9,0.76,0.57,0.52,0.68,0.56,0.51,0.7,0.49,0.35,0.29,0.31,0.29,0.33,0.42,0.57,0.52,
29000,Carbon Monoxide,2022-10-25,0.51,0.4,0.35,0.46,0.49,0.73,0.67,0.59,0.55,0.45,0.45,0.41,0.34,0.36,0.67,0.41,0.33,0.26,0.37,0.38,0.41,0.48,0.41,0.4,
29000,Carbon Monoxide,2022-10-26,0.39,0.33,0.38,0.4,0.46,0.6,0.82,0.63,0.49,0.61,0.29,0.21,0.2,0.21,0.23,0.22,0.19,0.15,0.15,0.14,0.14,0.13,0.12,0.13,
29000,Carbon Monoxide,2022-10-27,0.12,0.11,0.12,0.09,0.11,0.14,0.17,0.28,0.24,0.18,0.19,0.12,0.13,0.32,0.26,0.31,0.39,0.28,0.29,0.37,0.42,0.39,0.52,0.52,
29000,Carbon Monoxide,2022-10-28,0.53,0.43,0.45,0.49,0.55,0.63,0.59,0.68,0.41,0.36,0.45,0.38,0.26,0.19,0.43,0.18,0.19,0.16,0.18,0.21,0.21,0.22,0.28,0.48,
29000,Carbon Monoxide,2022-10-29,0.42,0.4,0.4,0.46,0.46,0.45,0.53,0.56,0.6,0.54,0.52,0.5,0.58,0.63,1.79,0.4,0.36,0.68,0.4,0.6,0.93,1.01,1.07,1.05,
29000,Carbon Monoxide,2022-10-30,1,0.84,0.87,0.86,0.69,0.51,0.54,0.72,0.68,0.5,0.66,0.74,0.58,0.59,0.49,0.38,0.34,0.42,0.42,0.45,0.64,0.66,0.69,0.75,
29000,Carbon Monoxide,2022-10-31,0.81,0.77,0.69,9999,0.7,0.68,0.78,0.5,0.42,0.5,0.58,0.52,0.51,0.39,0.49,0.42,0.38,0.31,0.37,0.4,0.37,0.35,0.47,0.51,
29000,Carbon Monoxide,2022-11-01,0.59,0.44,0.41,0.31,0.24,0.18,0.25,0.3,0.31,0.27,0.24,0.2,0.21,0.22,0.22,0.22,0.25,0.24,0.23,0.2,0.21,0.22,0.26,0.35,
29000,Carbon Monoxide,2022-11-02,0.32,0.37,0.37,0.32,0.37,0.61,0.5,0.8,0.68,0.58,0.58,0.65,0.49,0.41,0.38,0.44,0.38,0.43,0.86,0.67,0.47,0.46,0.62,0.74,
29000,Carbon Monoxide,2022-11-03,0.68,0.74,0.43,0.39,0.44,0.46,0.51,0.53,0.52,0.45,0.3,0.27,0.26,0.26,0.26,0.27,0.29,0.32,0.47,0.3,0.48,0.57,0.45,0.45,
29000,Carbon Monoxide,2022-11-04,0.53,0.47,0.46,0.44,0.44,0.48,0.51,0.53,0.55,0.52,0.41,0.21,0.22,0.22,0.22,0.23,0.27,0.21,0.2,0.22,0.22,0.23,0.24,0.25,
29000,Carbon Monoxide,2022-11-05,0.19,0.17,0.18,0.16,0.16,0.15,0.15,0.16,0.17,0.16,0.15,0.13,0.13,0.13,0.12,0.12,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,
29000,Carbon Monoxide,2022-11-06,0.12,0.12,0.12,0.11,0.13,0.11,0.12,0.11,0.13,0.13,0.13,0.12,0.12,0.13,0.13,0.13,0.13,0.15,0.14,0.13,0.17,0.13,0.13,0.13,
29000,Carbon Monoxide,2022-11-07,0.12,0.11,0.12,9999,0.13,0.13,0.14,0.14,0.15,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.14,0.16,0.16,0.16,0.17,0.17,0.16,0.14,
29000,Carbon Monoxide,2022-11-08,0.13,0.13,0.13,0.13,0.13,0.14,0.16,0.18,0.2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,
29000,Carbon Monoxide,2022-11-09,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,
29000,Carbon Monoxide,2022-11-10,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,
29000,Carbon Monoxide,2022-11-11,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,
29000,Carbon Monoxide,2022-11-12,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,
29000,Carbon Monoxide,2022-11-13,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,
29000,Carbon Monoxide,2022-11-14,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,
29000,Carbon Monoxide,2022-11-15,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,
29000,Carbon Monoxide,2022-11-16,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,
29000,Carbon Monoxide,2022-11-17,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,
29000,Carbon Monoxide,2022-11-18,9999,9999,9999,9999,9999,9999,9999,9999,-999,-999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,
29000,Carbon Monoxide,2022-11-19,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,
