Ottawa Downtown, (51001) Hourly, Fine particulate matter (PM2.5) Concentrations
Station,Ottawa Downtown (51001)
Address,Rideau St./Wurtemburg St.
Latitude,45.434333
Longitude,-75.676
Elevation, 68 metres
Air intake height,4 metres
Pollutant,Fine Particulate Matter (fine particulate matter PM2.5)
Unit, micrograms per cubic metre (&micro;g/m<sup>3</sup>)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
51001,Fine Particulate Matter,2024-05-02,6,6,7,10,10,8,9,9,4,4,3,3,3,3,3,3,3,3,3,3,5,9,9,8,
51001,Fine Particulate Matter,2024-05-03,7,6,5,5,5,5,5,6,7,6,5,4,4,4,5,5,5,5,7,8,9,9,8,6,
51001,Fine Particulate Matter,2024-05-04,6,5,4,4,4,3,4,3,3,4,4,4,4,5,5,6,5,5,7,7,6,6,6,6,
51001,Fine Particulate Matter,2024-05-05,6,5,4,3,3,3,3,3,3,2,1,1,2,1,1,2,3,4,3,3,3,3,3,3,
51001,Fine Particulate Matter,2024-05-06,4,4,4,5,5,5,6,4,7,5,4,3,3,3,3,2,2,2,2,3,3,3,3,4,
51001,Fine Particulate Matter,2024-05-07,3,2,2,3,2,3,4,4,2,1,1,2,2,2,2,2,2,2,3,3,3,4,5,4,
51001,Fine Particulate Matter,2024-05-08,4,3,3,3,2,2,3,3,3,3,3,3,2,3,3,3,2,2,2,2,2,2,2,2,
51001,Fine Particulate Matter,2024-05-09,2,2,2,2,2,3,2,2,2,2,1,2,3,2,2,1,2,2,3,2,3,2,3,3,
51001,Fine Particulate Matter,2024-05-10,3,4,4,4,4,4,5,4,3,3,3,2,2,2,2,2,2,2,2,3,4,4,6,6,
51001,Fine Particulate Matter,2024-05-11,8,10,9,6,7,7,6,7,7,6,5,4,4,3,3,3,3,3,3,3,2,2,3,3,
51001,Fine Particulate Matter,2024-05-12,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,2,2,2,3,3,4,4,4,4,
51001,Fine Particulate Matter,2024-05-13,3,4,4,5,5,4,5,5,5,4,4,5,4,4,4,4,5,5,4,5,5,5,5,5,
51001,Fine Particulate Matter,2024-05-14,6,5,5,5,5,5,6,7,7,7,8,9,11,11,8,9,12,11,11,11,12,11,10,10,
51001,Fine Particulate Matter,2024-05-15,10,10,9,9,9,9,9,9,10,10,10,10,10,10,10,11,12,12,12,13,13,14,14,14,
51001,Fine Particulate Matter,2024-05-16,13,11,10,9,9,9,10,11,10,11,12,12,10,10,5,5,6,6,6,7,9,9,10,10,
51001,Fine Particulate Matter,2024-05-17,10,9,9,8,9,11,11,10,9,9,8,5,5,6,6,6,6,7,7,8,8,7,6,6,
51001,Fine Particulate Matter,2024-05-18,6,7,7,7,7,7,8,9,9,10,10,10,9,8,8,8,7,7,6,6,6,7,7,7,
51001,Fine Particulate Matter,2024-05-19,8,10,9,9,9,8,8,8,9,9,9,8,8,7,7,6,6,6,6,6,6,6,5,5,
51001,Fine Particulate Matter,2024-05-20,5,6,6,5,6,6,6,6,7,7,8,8,7,7,7,7,7,6,7,7,7,8,8,9,
51001,Fine Particulate Matter,2024-05-21,8,8,8,8,9,9,9,8,8,9,11,10,8,8,8,10,9,6,5,6,7,6,7,7,
51001,Fine Particulate Matter,2024-05-22,8,8,8,10,9,8,8,10,11,12,12,12,12,11,10,10,10,10,9,9,8,7,7,6,
51001,Fine Particulate Matter,2024-05-23,6,6,9999,10,5,5,5,4,4,3,3,4,4,4,4,4,4,4,4,4,6,6,6,6,
51001,Fine Particulate Matter,2024-05-24,5,5,5,5,4,4,4,3,2,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,
51001,Fine Particulate Matter,2024-05-25,4,3,3,4,4,3,3,3,3,2,2,2,3,3,3,3,3,3,4,5,4,3,3,4,
51001,Fine Particulate Matter,2024-05-26,3,3,3,3,3,3,3,4,3,3,3,3,3,4,4,4,4,4,3,4,6,6,5,5,
51001,Fine Particulate Matter,2024-05-27,5,4,4,4,5,5,6,7,9,9,9,10,9,8,7,5,4,5,5,6,5,5,5,5,
51001,Fine Particulate Matter,2024-05-28,5,5,5,3,3,3,3,6,4,3,3,3,3,2,2,1,1,2,3,3,4,4,3,4,
51001,Fine Particulate Matter,2024-05-29,4,4,4,4,4,5,5,5,5,5,5,5,4,4,4,4,4,4,3,4,4,4,4,4,
51001,Fine Particulate Matter,2024-05-30,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,4,
51001,Fine Particulate Matter,2024-05-31,4,4,4,4,4,5,6,9,10,6,4,4,4,4,4,4,5,5,5,5,6,6,6,6,
51001,Fine Particulate Matter,2024-06-01,6,5,5,5,5,5,5,5,6,7,6,5,5,5,5,4,5,5,5,5,6,6,6,6,
51001,Fine Particulate Matter,2024-06-02,6,7,6,6,6,6,6,6,7,7,6,5,3,3,4,5,7,5,5,5,5,6,6,6,
51001,Fine Particulate Matter,2024-06-03,6,6,6,6,7,6,6,7,8,9,6,5,6,6,6,7,7,7,6,7,7,7,8,10,
51001,Fine Particulate Matter,2024-06-04,10,10,8,8,9,8,9,11,13,13,10,10,9,7,7,6,4,4,5,6,6,8,9,9,
51001,Fine Particulate Matter,2024-06-05,8,8,8,8,9,9,10,13,10,11,9,9,11,12,10,10,8,9,10,11,12,13,13,12,
51001,Fine Particulate Matter,2024-06-06,11,11,11,10,10,11,11,11,11,11,11,6,6,7,6,4,3,4,4,3,4,5,5,5,
51001,Fine Particulate Matter,2024-06-07,5,6,5,4,3,3,5,4,4,4,4,3,3,3,3,2,3,3,2,2,3,3,2,3,
51001,Fine Particulate Matter,2024-06-08,3,3,3,3,3,3,3,3,4,4,4,4,4,3,4,3,3,3,3,4,4,3,3,3,
51001,Fine Particulate Matter,2024-06-09,3,3,3,3,3,3,3,3,2,2,3,3,2,3,2,3,3,3,4,4,4,3,3,3,
51001,Fine Particulate Matter,2024-06-10,4,4,3,2,1,1,1,1,1,1,2,2,3,3,3,3,3,4,4,4,4,4,4,3,
51001,Fine Particulate Matter,2024-06-11,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,6,6,6,6,5,6,6,6,6,
51001,Fine Particulate Matter,2024-06-12,5,5,5,5,5,5,5,6,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,
51001,Fine Particulate Matter,2024-06-13,6,6,6,6,7,7,7,7,7,8,7,7,9,9,9,8,9,9,8,8,8,7,4,3,
51001,Fine Particulate Matter,2024-06-14,3,4,4,5,5,5,6,5,5,4,4,4,4,4,4,3,4,4,4,4,5,6,7,7,
51001,Fine Particulate Matter,2024-06-15,8,7,6,5,5,5,4,3,2,2,2,3,3,3,3,3,3,3,3,3,3,5,7,10,
51001,Fine Particulate Matter,2024-06-16,13,9,10,9,6,6,8,7,6,5,4,4,4,4,4,4,4,4,4,5,5,5,5,5,
51001,Fine Particulate Matter,2024-06-17,5,6,5,5,5,6,6,6,7,8,7,7,7,9,9,10,10,10,10,11,11,11,11,11,
51001,Fine Particulate Matter,2024-06-18,10,11,11,11,12,12,12,11,12,13,13,14,15,15,16,15,15,15,14,12,12,13,13,13,
51001,Fine Particulate Matter,2024-06-19,13,14,14,14,15,16,16,15,13,12,13,13,13,12,12,11,12,11,9,10,11,13,13,13,
51001,Fine Particulate Matter,2024-06-20,13,13,13,13,13,13,13,10,11,8,8,9,8,7,7,7,5,4,4,4,4,3,3,3,
51001,Fine Particulate Matter,2024-06-21,3,3,3,3,3,4,4,5,6,6,6,6,5,6,6,5,5,5,5,5,4,4,4,5,
51001,Fine Particulate Matter,2024-06-22,5,4,4,4,4,5,5,5,5,5,6,8,7,7,7,6,5,6,6,6,7,6,6,7,
51001,Fine Particulate Matter,2024-06-23,7,7,7,7,5,4,4,4,5,6,8,9,10,12,10,6,6,4,3,3,3,3,1,1,
51001,Fine Particulate Matter,2024-06-24,1,1,1,0,1,2,4,5,5,6,7,9,7,7,8,8,8,9,10,10,11,11,11,12,
51001,Fine Particulate Matter,2024-06-25,11,11,11,12,13,15,13,15,13,10,9,12,9,9,10,10,10,11,11,10,8,9,8,8,
51001,Fine Particulate Matter,2024-06-26,8,7,7,7,6,6,6,6,6,6,5,5,4,5,5,5,5,5,5,5,5,4,4,3,
51001,Fine Particulate Matter,2024-06-27,3,3,4,4,4,4,4,4,4,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,
51001,Fine Particulate Matter,2024-06-28,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,
51001,Fine Particulate Matter,2024-06-29,4,4,4,4,4,4,5,5,5,5,5,6,5,4,3,4,5,6,5,5,5,6,7,7,
51001,Fine Particulate Matter,2024-06-30,7,7,6,5,5,5,5,5,4,3,3,4,3,3,3,2,2,2,3,3,3,3,3,3,
51001,Fine Particulate Matter,2024-07-01,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,5,7,6,6,
51001,Fine Particulate Matter,2024-07-02,6,7,6,5,5,5,6,7,8,5,5,5,5,5,5,5,5,5,5,5,5,6,7,8,
51001,Fine Particulate Matter,2024-07-03,7,7,8,7,6,6,6,7,6,6,6,6,7,6,7,7,7,8,7,7,7,8,8,8,
51001,Fine Particulate Matter,2024-07-04,9,8,7,7,6,6,7,9,7,7,6,6,6,6,5,6,6,6,6,6,5,7,5,6,
51001,Fine Particulate Matter,2024-07-05,7,6,6,7,7,7,7,8,7,8,8,8,9,9,9,9,10,9,9,9999,10,7,7,6,
51001,Fine Particulate Matter,2024-07-06,5,5,4,3,3,4,4,5,6,7,7,7,6,6,6,6,6,4,6,6,6,6,7,7,
51001,Fine Particulate Matter,2024-07-07,7,7,6,7,7,6,6,5,6,6,7,8,9,9,7,6,6,6,5,6,6,6,7,8,
51001,Fine Particulate Matter,2024-07-08,9,9,9,9,9,9,9,10,10,10,9,9,8,6,6,7,7,7,7,8,8,8,8,8,
51001,Fine Particulate Matter,2024-07-09,8,9,8,9,9,10,10,12,11,11,11,10,10,9,6,7,9,8,8,7,7,7,7,7,
51001,Fine Particulate Matter,2024-07-10,8,8,8,8,8,8,8,9,9,9,9,8,7,7,6,6,5,4,4,5,4,4,4,4,
51001,Fine Particulate Matter,2024-07-11,4,5,5,5,5,5,6,6,7,7,7,7,7,7,7,6,5,5,5,6,6,7,6,5,
51001,Fine Particulate Matter,2024-07-12,4,4,4,4,5,5,6,7,7,7,7,9,10,10,9,8,8,7,7,7,7,8,8,8,
51001,Fine Particulate Matter,2024-07-13,9,9,9,9,8,8,8,8,8,8,9,10,10,10,9,9,9,9,9,10,11,11,10,10,
51001,Fine Particulate Matter,2024-07-14,11,11,11,11,11,11,12,12,12,12,11,11,12,13,13,12,12,11,11,10,10,10,9,9,
51001,Fine Particulate Matter,2024-07-15,8,8,8,9,8,9,9,10,9,7,8,9,9,9,8,9,8,4,4,5,4,4,5,6,
51001,Fine Particulate Matter,2024-07-16,6,7,7,7,7,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,6,6,6,7,
51001,Fine Particulate Matter,2024-07-17,7,8,8,8,9,10,10,11,9,9,9,9,9,9,10,9,9,9,10,10,9,9,8,7,
51001,Fine Particulate Matter,2024-07-18,6,7,6,6,6,5,5,4,2,2,2,3,4,5,4,4,4,4,4,4,4,4,4,4,
51001,Fine Particulate Matter,2024-07-19,4,4,5,5,5,5,5,6,9,6,5,4,4,4,4,4,4,4,4,4,4,4,5,5,
51001,Fine Particulate Matter,2024-07-20,5,5,5,5,5,5,5,5,5,5,5,5,6,6,10,7,6,7,6,6,6,6,7,6,
51001,Fine Particulate Matter,2024-07-21,7,7,6,6,6,5,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,
51001,Fine Particulate Matter,2024-07-22,5,5,4,5,4,4,4,4,5,5,5,3,4,5,3,3,3,3,3,3,3,4,4,4,
51001,Fine Particulate Matter,2024-07-23,4,4,4,4,4,4,4,5,6,6,7,7,6,6,6,6,6,6,6,6,6,7,7,7,
51001,Fine Particulate Matter,2024-07-24,7,7,7,6,6,6,6,7,7,8,9,8,8,8,8,7,10,11,10,11,11,13,9,7,
51001,Fine Particulate Matter,2024-07-25,8,9,6,5,5,4,5,4,3,3,3,2,3,3,3,3,3,3,3,3,4,4,4,4,
51001,Fine Particulate Matter,2024-07-26,4,4,4,4,4,5,5,5,5,5,5,5,6,8,10,11,13,15,17,18,18,19,19,19,
51001,Fine Particulate Matter,2024-07-27,19,20,20,23,22,22,21,21,18,15,13,12,11,10,11,12,14,14,14,14,14,12,10,10,
51001,Fine Particulate Matter,2024-07-28,9,9,9,8,8,8,8,8,7,8,9,11,12,13,14,15,15,16,17,18,18,14,12,13,
51001,Fine Particulate Matter,2024-07-29,14,16,16,15,14,13,13,16,17,20,17,17,17,16,15,15,16,17,17,17,18,18,18,18,
51001,Fine Particulate Matter,2024-07-30,17,17,16,17,17,18,18,19,18,18,18,17,17,16,16,17,17,18,18,18,9,6,5,5,
51001,Fine Particulate Matter,2024-07-31,5,5,5,5,5,6,6,7,8,7,6,7,5,6,7,7,5,5,5,6,7,9,9999,8,
51001,Fine Particulate Matter,2024-08-01,8,8,10,12,14,14,15,15,12,10,10,10,11,12,13,13,14,15,16,17,18,17,18,19,
51001,Fine Particulate Matter,2024-08-02,20,19,18,17,17,17,17,18,19,21,22,22,21,20,19,19,18,19,18,19,19,19,19,18,
51001,Fine Particulate Matter,2024-08-03,18,19,19,19,19,19,19,18,18,19,18,18,18,18,18,18,16,13,14,17,17,17,15,14,
51001,Fine Particulate Matter,2024-08-04,14,14,14,13,12,11,11,14,14,15,15,15,15,14,14,11,10,13,14,14,12,11,9,9,
51001,Fine Particulate Matter,2024-08-05,10,9,9,9,8,8,8,8,9,9,9,7,8,7,6,5,4,4,5,4,5,5,5,4,
51001,Fine Particulate Matter,2024-08-06,5,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,5,5,5,5,
51001,Fine Particulate Matter,2024-08-07,5,5,4,4,4,4,4,4,6,5,3,3,3,3,3,3,3,3,3,3,4,5,6,6,
51001,Fine Particulate Matter,2024-08-08,6,6,6,6,6,5,6,7,5,5,5,6,9,6,6,6,6,6,5,5,5,4,4,4,
51001,Fine Particulate Matter,2024-08-09,3,4,4,4,4,3,1,1,1,3,2,2,2,1,1,1,1,2,2,2,2,3,3,2,
51001,Fine Particulate Matter,2024-08-10,3,3,3,4,4,4,4,4,3,3,3,2,2,3,2,3,3,3,3,4,9999,9999,5,4,
51001,Fine Particulate Matter,2024-08-11,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,3,3,2,3,3,
51001,Fine Particulate Matter,2024-08-12,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
51001,Fine Particulate Matter,2024-08-13,4,4,4,4,4,5,6,9,18,23,23,22,16,14,12,11,11,12,12,13,15,16,17,19,
51001,Fine Particulate Matter,2024-08-14,17,18,16,16,16,16,18,17,24,25,23,22,17,13,13,11,10,10,10,11,12,12,12,12,
51001,Fine Particulate Matter,2024-08-15,12,12,11,12,12,13,15,15,20,17,17,18,19,20,21,21,21,20,20,20,21,21,21,21,
51001,Fine Particulate Matter,2024-08-16,20,20,18,18,18,17,17,18,19,21,19,18,14,15,15,13,14,15,14,14,15,15,17,16,
51001,Fine Particulate Matter,2024-08-17,16,16,17,19,20,22,21,19,19,19,16,17,18,18,16,15,14,11,13,13,15,16,16,16,
51001,Fine Particulate Matter,2024-08-18,16,16,16,15,14,15,15,16,15,16,15,15,14,13,11,10,10,11,11,10,10,6,6,5,
51001,Fine Particulate Matter,2024-08-19,5,3,2,2,2,1,2,2,3,4,4,3,3,4,5,4,4,5,5,5,3,2,2,3,
51001,Fine Particulate Matter,2024-08-20,3,2,2,2,2,3,3,2,2,2,2,3,3,2,3,3,2,2,3,3,3,3,3,3,
51001,Fine Particulate Matter,2024-08-21,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,
51001,Fine Particulate Matter,2024-08-22,4,4,4,4,4,4,4,5,5,5,7,7,6,7,6,7,7,8,8,7,8,8,8,8,
51001,Fine Particulate Matter,2024-08-23,7,7,8,7,7,8,7,9,12,11,8,6,7,7,7,7,7,8,8,7,8,8,8,7,
51001,Fine Particulate Matter,2024-08-24,7,7,7,7,7,7,7,8,7,8,7,7,7,8,8,9,10,10,10,9,10,11,11,12,
51001,Fine Particulate Matter,2024-08-25,12,12,12,12,11,11,12,13,12,12,12,12,12,14,15,11,8,9,9,9,10,11,11,10,
51001,Fine Particulate Matter,2024-08-26,10,11,11,10,11,9,11,12,13,13,13,14,16,15,14,14,13,13,14,15,15,16,16,17,
51001,Fine Particulate Matter,2024-08-27,15,15,15,15,15,16,15,16,16,14,13,13,13,12,13,13,12,12,12,13,13,13,12,8,
51001,Fine Particulate Matter,2024-08-28,3,2,4,6,5,5,6,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,
51001,Fine Particulate Matter,2024-08-29,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,
51001,Fine Particulate Matter,2024-08-30,4,4,4,4,5,5,9,6,5,5,5,5,5,5,5,5,4,4,4,3,3,3,4,4,
51001,Fine Particulate Matter,2024-08-31,4,4,4,5,5,5,5,5,5,6,6,5,4,3,4,5,5,6,5,7,7,10,9,8,
51001,Fine Particulate Matter,2024-09-01,8,9,9,8,8,9,9,8,8,8,7,6,6,4,5,8,9,6,4,4,4,4,5,5,
51001,Fine Particulate Matter,2024-09-02,4,4,4,4,3,3,3,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,
51001,Fine Particulate Matter,2024-09-03,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,3,3,3,3,4,4,4,4,3,
51001,Fine Particulate Matter,2024-09-04,4,4,4,4,4,4,4,5,5,4,5,5,5,5,5,5,5,4,4,4,4,4,4,4,
51001,Fine Particulate Matter,2024-09-05,4,4,4,5,5,6,6,7,6,5,5,5,5,5,5,5,5,5,5,6,7,7,7,8,
51001,Fine Particulate Matter,2024-09-06,7,7,6,6,6,6,6,6,5,5,5,5,6,6,5,6,7,7,7,5,6,5,6,6,
51001,Fine Particulate Matter,2024-09-07,6,5,5,5,5,5,5,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,
51001,Fine Particulate Matter,2024-09-08,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,
51001,Fine Particulate Matter,2024-09-09,3,3,3,3,3,3,3,4,5,3,3,3,4,4,3,3,3,3,3,4,4,4,3,3,
51001,Fine Particulate Matter,2024-09-10,3,3,3,3,3,3,5,4,4,5,4,3,3,4,4,3,3,4,4,6,8,6,6,6,
51001,Fine Particulate Matter,2024-09-11,7,6,6,5,5,5,6,7,8,8,7,7,6,6,6,6,6,6,6,5,5,5,5,6,
51001,Fine Particulate Matter,2024-09-12,5,5,5,6,5,5,6,7,8,7,6,5,5,5,5,5,5,6,7,7,8,8,8,8,
51001,Fine Particulate Matter,2024-09-13,8,8,8,8,7,7,7,8,13,11,10,10,10,9,8,10,10,9,10,11,11,10,10,11,
51001,Fine Particulate Matter,2024-09-14,11,11,13,11,11,10,9,9,9,11,10,10,10,10,9,10,9,9,11,13,13,13,13,15,
51001,Fine Particulate Matter,2024-09-15,15,14,15,15,15,15,18,14,15,14,14,13,11,12,11,10,9,9,10,11,12,13,14,14,
51001,Fine Particulate Matter,2024-09-16,14,14,14,13,13,12,13,14,13,13,11,11,11,11,11,11,11,11,13,13,13,14,15,13,
51001,Fine Particulate Matter,2024-09-17,13,13,13,13,12,12,11,12,14,15,14,10,10,8,8,9,8,8,9,11,11,10,10,11,
51001,Fine Particulate Matter,2024-09-18,11,10,10,9,9,9,10,10,12,13,13,11,12,11,12,12,11,12,13,12,13,12,12,11,
51001,Fine Particulate Matter,2024-09-19,12,11,11,10,10,10,10,10,12,12,12,12,9,10,10,10,10,10,12,13,12,11,11,12,
51001,Fine Particulate Matter,2024-09-20,12,12,12,12,13,13,14,12,9,9,10,11,11,11,11,11,11,12,13,13,13,11,10,8,
51001,Fine Particulate Matter,2024-09-21,8,8,8,7,7,7,6,6,6,8,9,9,9,9,9,9,9,8,9,8,6,5,5,5,
51001,Fine Particulate Matter,2024-09-22,4,5,4,4,4,4,4,4,4,4,5,5,5,5,5,6,7,7,6,6,6,6,5,5,
51001,Fine Particulate Matter,2024-09-23,5,5,5,5,5,5,6,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,6,
51001,Fine Particulate Matter,2024-09-24,6,6,6,6,6,6,6,6,5,5,5,5,6,6,6,5,4,4,4,4,4,4,4,4,
51001,Fine Particulate Matter,2024-09-25,4,4,3,3,3,4,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,
51001,Fine Particulate Matter,2024-09-26,3,2,2,2,2,3,3,3,3,3,3,3,4,3,3,3,3,3,4,5,5,5,5,4,
51001,Fine Particulate Matter,2024-09-27,4,4,4,4,4,5,5,8,11,5,5,3,3,3,3,3,3,3,4,4,4,5,5,6,
51001,Fine Particulate Matter,2024-09-28,6,6,5,4,4,3,3,3,3,3,4,4,5,5,5,5,5,5,7,6,6,5,6,7,
51001,Fine Particulate Matter,2024-09-29,6,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,6,5,5,5,5,5,
51001,Fine Particulate Matter,2024-09-30,5,4,4,4,4,4,4,4,5,4,5,5,6,6,5,5,5,6,7,7,7,8,8,9,
51001,Fine Particulate Matter,2024-10-01,7,7,6,6,6,6,7,6,6,6,7,7,8,8,7,6,6,7,7,6,7,7,6,5,
51001,Fine Particulate Matter,2024-10-02,5,5,5,5,5,5,5,5,2,1,2,1,1,1,2,2,2,3,3,3,4,3,4,4,
51001,Fine Particulate Matter,2024-10-03,4,5,5,5,5,4,5,6,6,6,5,4,4,4,4,4,4,4,4,4,4,4,4,4,
51001,Fine Particulate Matter,2024-10-04,4,4,4,5,5,5,6,7,9,10,10,7,8,6,5,4,4,4,4,4,4,5,5,5,
51001,Fine Particulate Matter,2024-10-05,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,8,8,9,9,
51001,Fine Particulate Matter,2024-10-06,9,8,7,7,7,7,9,9,8,9,10,8,6,5,4,4,5,5,5,5,5,5,6,6,
51001,Fine Particulate Matter,2024-10-07,6,6,6,8,7,6,5,6,5,4,3,3,2,2,1,1,1,2,2,3,5,4,5,5,
51001,Fine Particulate Matter,2024-10-08,4,4,3,5,4,3,3,4,4,4,4,4,4,3,2,2,2,3,3,3,3,3,4,4,
51001,Fine Particulate Matter,2024-10-09,4,4,4,4,4,4,4,5,4,3,2,3,3,3,3,2,2,1,2,1,1,1,1,1,
51001,Fine Particulate Matter,2024-10-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,
51001,Fine Particulate Matter,2024-10-11,3,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,4,4,5,5,6,6,5,
51001,Fine Particulate Matter,2024-10-12,6,4,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
51001,Fine Particulate Matter,2024-10-12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
51001,Fine Particulate Matter,2024-10-12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
51001,Fine Particulate Matter,2024-10-12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
51001,Fine Particulate Matter,2024-10-12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
51001,Fine Particulate Matter,2024-10-12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,3,3,2,2,3,5,4,3,4,5,6,
51001,Fine Particulate Matter,2024-10-18,6,5,5,4,3,4,4,4,5,4,8,3,3,3,3,4,3,4,6,5,5,5,6,6,
51001,Fine Particulate Matter,2024-10-19,6,7,10,9,8,8,8,8,9,11,11,11,11,9,8,6,5,6,8,7,7,9,8,9,
51001,Fine Particulate Matter,2024-10-20,10,11,12,13,14,13,14,12,11,11,11,7,6,6,5,6,6,6,6,7,7,8,8,9,
51001,Fine Particulate Matter,2024-10-21,9,9,10,10,11,12,13,15,14,12,12,12,11,11,11,10,10,11,15,13,12,14,12,10,
51001,Fine Particulate Matter,2024-10-22,11,11,10,8,10,11,13,12,12,11,12,13,14,11,10,10,12,13,12,12,11,12,12,15,
51001,Fine Particulate Matter,2024-10-23,15,14,14,14,15,13,10,10,9,8,7,8,8,9,9,9,9,10,9,3,1,0,0,0,
51001,Fine Particulate Matter,2024-10-24,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,4,
51001,Fine Particulate Matter,2024-10-25,3,3,3,3,3,3,3,3,7,5,3,4,3,3,3,3,3,4,4,4,4,3,3,3,
51001,Fine Particulate Matter,2024-10-26,3,4,4,1,1,1,0,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,
51001,Fine Particulate Matter,2024-10-27,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,
51001,Fine Particulate Matter,2024-10-28,1,2,2,2,2,2,2,3,3,3,2,1,4,3,3,3,3,3,4,4,4,3,3,3,
51001,Fine Particulate Matter,2024-10-29,3,3,4,4,4,4,5,5,6,5,7,7,7,7,9,9,10,11,9,9,8,8,9,10,
51001,Fine Particulate Matter,2024-10-30,10,10,10,10,10,10,10,10,10,11,12,12,16,16,16,18,18,18,18,19,18,17,17,16,
51001,Fine Particulate Matter,2024-10-31,16,16,14,14,13,13,14,13,13,12,12,10,8,7,6,7,9,9,9,8,7,7,7,7,
51001,Fine Particulate Matter,2024-11-01,4,4,4,4,4,4,5,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
51001,Fine Particulate Matter,2024-11-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,4,7,7,6,
51001,Fine Particulate Matter,2024-11-03,6,6,4,4,3,3,3,3,3,4,3,3,2,2,2,3,3,4,5,7,8,7,9,7,
51001,Fine Particulate Matter,2024-11-04,6,5,5,5,5,5,6,6,6,7,7,8,7,8,9,9,8,7,7,8,8,8,8,8,
51001,Fine Particulate Matter,2024-11-05,8,8,8,9,9,8,9,8,8,10,11,10,6,5,6,6,5,5,5,5,6,6,6,5,
51001,Fine Particulate Matter,2024-11-06,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,3,3,2,2,2,2,2,1,
51001,Fine Particulate Matter,2024-11-07,1,1,1,1,1,1,2,2,3,3,3,3,3,4,3,3,3,4,4,4,3,3,3,3,
51001,Fine Particulate Matter,2024-11-08,3,3,3,3,3,3,4,4,4,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,
51001,Fine Particulate Matter,2024-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,7,7,9,6,5,
51001,Fine Particulate Matter,2024-11-10,4,6,5,7,5,4,5,5,5,4,5,5,5,4,5,5,7,7,6,7,6,6,6,5,
51001,Fine Particulate Matter,2024-11-11,6,4,4,5,4,5,5,4,4,3,2,3,2,3,3,2,3,2,3,3,1,1,1,0,
