Burlington, (44008) Hourly, Fine particulate matter (PM2.5) Concentrations
Station,Burlington (44008)
Address,North Shore Blvd. E./Lakeshore Rd.
Latitude,43.314603
Longitude,-79.80277
Elevation, 78 metres
Air intake height,5 metres
Pollutant,Fine Particulate Matter (fine particulate matter PM2.5)
Unit, micrograms per cubic metre (&micro;g/m<sup>3</sup>)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
44008,Fine Particulate Matter,2023-02-21,5,6,4,3,3,4,5,6,10,11,11,10,9,4,5,7,7,6,4,4,3,3,4,3,
44008,Fine Particulate Matter,2023-02-22,3,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
44008,Fine Particulate Matter,2023-02-23,2,3,3,3,3,4,3,3,4,4,2,3,3,3,2,2,2,2,4,6,10,12,7,5,
44008,Fine Particulate Matter,2023-02-24,3,3,1,3,3,2,3,3,4,4,3,3,3,2,2,2,2,2,2,2,2,3,3,3,
44008,Fine Particulate Matter,2023-02-25,3,3,2,3,3,3,4,4,5,5,6,7,8,8,9,9,9,8,9,9,10,11,10,9,
44008,Fine Particulate Matter,2023-02-26,8,8,9,9,13,15,15,14,13,13,11,9,8,7,7,6,7,6,7,8,7,8,10,11,
44008,Fine Particulate Matter,2023-02-27,11,10,7,6,5,6,7,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,4,
44008,Fine Particulate Matter,2023-02-28,4,4,5,6,7,9,8,7,6,4,3,3,3,4,5,5,4,4,3,4,3,4,5,7,
44008,Fine Particulate Matter,2023-03-01,8,9,9,10,8,9,8,7,7,5,4,4,4,5,6,6,6,6,6,6,7,7,8,12,
44008,Fine Particulate Matter,2023-03-02,12,14,16,14,13,14,18,20,18,15,10,11,10,7,13,7,4,4,4,5,5,7,7,6,
44008,Fine Particulate Matter,2023-03-03,5,5,5,5,5,6,7,3,6,7,7,8,7,5,3,3,4,4,4,3,3,2,1,1,
44008,Fine Particulate Matter,2023-03-04,1,1,1,1,1,1,2,2,2,3,3,3,3,4,4,3,4,5,5,5,6,7,7,7,
44008,Fine Particulate Matter,2023-03-05,8,8,8,10,11,12,13,14,16,19,15,9,6,6,6,7,9,8,7,7,8,8,9,9,
44008,Fine Particulate Matter,2023-03-06,10,10,11,11,12,12,12,11,11,13,13,9,7,5,3,3,3,3,3,3,3,4,5,7,
44008,Fine Particulate Matter,2023-03-07,8,5,3,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,
44008,Fine Particulate Matter,2023-03-08,2,2,2,2,2,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,
44008,Fine Particulate Matter,2023-03-09,4,5,4,3,3,3,6,3,3,3,3,3,4,5,5,5,5,5,5,5,5,7,7,5,
44008,Fine Particulate Matter,2023-03-10,5,5,5,7,7,5,3,3,3,3,2,2,2,2,2,2,4,4,3,2,3,2,2,3,
44008,Fine Particulate Matter,2023-03-11,2,2,2,2,1,1,2,2,2,2,3,3,2,3,3,3,4,4,5,6,5,4,4,4,
44008,Fine Particulate Matter,2023-03-12,3,3,-999,-999,3,4,4,5,6,7,8,5,4,6,5,5,4,4,4,3,4,7,8,7,
44008,Fine Particulate Matter,2023-03-13,14,11,8,7,7,7,9,10,10,7,11,9,8,8,10,13,14,16,16,8,5,5,4,4,
44008,Fine Particulate Matter,2023-03-14,4,4,5,5,2,2,3,3,3,3,3,3,3,3,3,4,4,3,3,2,2,2,2,2,
44008,Fine Particulate Matter,2023-03-15,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,4,7,6,4,4,4,
44008,Fine Particulate Matter,2023-03-16,4,4,5,6,6,7,6,6,6,8,9,10,10,9,9,9,10,10,9,10,10,8,10,7,
44008,Fine Particulate Matter,2023-03-17,5,5,4,6,5,5,7,10,11,12,11,12,11,6,6,4,3,2,1,2,3,2,3,3,
44008,Fine Particulate Matter,2023-03-18,3,4,4,5,5,4,4,5,5,6,6,6,6,6,5,4,4,4,3,3,3,3,3,3,
44008,Fine Particulate Matter,2023-03-19,3,3,2,2,2,2,3,3,3,2,3,3,4,4,4,4,3,4,4,5,5,5,5,4,
44008,Fine Particulate Matter,2023-03-20,4,4,4,5,5,5,5,5,5,5,5,5,5,6,7,7,7,6,6,6,6,6,6,6,
44008,Fine Particulate Matter,2023-03-21,6,6,6,6,7,8,8,9,9,10,12,14,14,16,18,17,16,16,16,16,16,17,16,17,
44008,Fine Particulate Matter,2023-03-22,18,17,17,13,10,9,7,7,7,6,7,9,10,9,10,12,18,10,9,9,9,9,9,9,
44008,Fine Particulate Matter,2023-03-23,10,12,9,13,15,16,15,14,12,12,7,5,6,9,10,10,7,5,4,4,3,3,3,4,
44008,Fine Particulate Matter,2023-03-24,4,4,4,3,3,3,4,4,4,4,5,6,6,6,7,7,7,7,6,7,6,5,5,5,
44008,Fine Particulate Matter,2023-03-25,5,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,4,1,1,1,2,1,1,2,
44008,Fine Particulate Matter,2023-03-26,2,1,2,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,6,
44008,Fine Particulate Matter,2023-03-27,5,5,6,6,5,5,5,5,4,4,5,5,5,5,4,4,4,4,4,5,5,8,8,8,
44008,Fine Particulate Matter,2023-03-28,9,9,10,13,15,16,14,13,12,13,17,14,12,7,7,7,8,7,7,9,10,8,5,5,
44008,Fine Particulate Matter,2023-03-29,6,7,7,7,7,7,8,9,10,9,9,7,7,9,6,4,4,4,3,3,3,4,3,3,
44008,Fine Particulate Matter,2023-03-30,3,3,3,3,4,4,5,5,4,4,4,3,4,5,4,4,4,4,5,4,4,5,7,6,
44008,Fine Particulate Matter,2023-03-31,6,5,4,5,9,8,6,7,7,5,7,6,6,8,9,10,7,5,6,6,8,8,10,9,
44008,Fine Particulate Matter,2023-04-01,3,1,1,1,4,6,5,4,4,4,4,4,4,5,6,6,5,2,2,2,3,3,3,3,
44008,Fine Particulate Matter,2023-04-02,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,3,3,
44008,Fine Particulate Matter,2023-04-03,3,3,3,3,4,7,6,6,5,5,5,5,4,4,3,3,3,3,3,4,4,4,5,6,
44008,Fine Particulate Matter,2023-04-04,7,7,9,10,11,14,13,11,10,9,8,5,4,4,4,4,3,4,4,4,4,4,4,3,
44008,Fine Particulate Matter,2023-04-05,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4,6,11,8,5,3,3,
44008,Fine Particulate Matter,2023-04-06,5,6,4,3,3,3,3,4,4,3,3,3,4,4,4,3,4,4,5,5,5,5,6,6,
44008,Fine Particulate Matter,2023-04-07,5,4,5,5,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,
44008,Fine Particulate Matter,2023-04-08,4,4,5,4,4,4,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,5,4,3,
44008,Fine Particulate Matter,2023-04-09,3,3,3,4,4,6,7,6,5,6,8,7,7,7,7,6,5,5,6,6,7,9,9,10,
44008,Fine Particulate Matter,2023-04-10,8,8,7,8,8,9,9,10,8,7,9,9,10,10,11,11,11,10,12,9,8,9,9,10,
44008,Fine Particulate Matter,2023-04-11,10,10,10,10,11,11,11,11,11,11,11,12,12,12,13,12,12,12,10,10,10,9,9,8,
44008,Fine Particulate Matter,2023-04-12,7,6,6,6,6,8,9,8,10,10,10,9,9,8,8,8,8,8,7,7,7,7,7,8,
44008,Fine Particulate Matter,2023-04-13,8,8,8,8,8,8,9,10,13,14,14,14,14,14,12,12,12,13,13,13,14,12,12,13,
44008,Fine Particulate Matter,2023-04-14,13,13,13,14,15,15,16,17,18,16,18,20,17,16,13,14,13,13,12,25,27,29,31,35,
44008,Fine Particulate Matter,2023-04-15,41,42,45,47,43,46,39,29,28,19,16,11,9,8,7,7,6,6,7,7,9,10,16,25,
44008,Fine Particulate Matter,2023-04-16,27,27,25,33,31,31,32,37,38,40,39,35,35,34,33,29,25,21,19,14,4,4,4,3,
44008,Fine Particulate Matter,2023-04-17,2,2,2,2,2,2,2,2,3,4,4,5,3,1,2,1,1,2,3,3,3,3,3,3,
44008,Fine Particulate Matter,2023-04-18,3,2,3,4,5,4,2,3,2,1,2,1,2,2,2,2,2,3,4,3,3,2,3,3,
44008,Fine Particulate Matter,2023-04-19,2,1,1,1,1,2,2,2,1,1,2,2,3,5,6,5,5,5,5,5,5,4,5,5,
44008,Fine Particulate Matter,2023-04-20,4,6,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,
44008,Fine Particulate Matter,2023-04-21,3,3,3,3,3,3,3,4,3,3,3,3,4,4,4,4,3,5,4,4,6,5,6,7,
44008,Fine Particulate Matter,2023-04-22,7,10,7,7,7,6,6,7,7,6,5,3,3,2,3,2,2,3,3,7,10,9,7,7,
44008,Fine Particulate Matter,2023-04-23,7,6,7,7,8,9,9,7,7,6,7,7,7,7,6,7,7,7,7,6,6,7,8,7,
44008,Fine Particulate Matter,2023-04-24,7,6,7,6,6,6,6,6,5,3,4,4,4,3,3,3,3,2,2,2,3,3,5,4,
44008,Fine Particulate Matter,2023-04-25,5,5,6,6,6,8,9,9,8,6,6,6,6,7,9,12,14,13,11,12,12,12,13,14,
44008,Fine Particulate Matter,2023-04-26,14,15,16,19,19,19,10,5,4,4,5,5,6,6,5,5,4,7,10,7,4,4,4,4,
44008,Fine Particulate Matter,2023-04-27,5,4,4,5,5,5,5,6,6,7,6,6,4,4,5,7,11,12,8,8,7,7,7,6,
44008,Fine Particulate Matter,2023-04-28,5,4,4,5,5,5,5,6,7,8,11,14,14,16,14,14,14,13,11,7,7,6,5,4,
44008,Fine Particulate Matter,2023-04-29,4,5,5,5,5,5,5,5,5,4,4,4,3,3,3,3,3,4,3,3,4,7,7,6,
44008,Fine Particulate Matter,2023-04-30,7,7,9,9,10,10,8,6,6,7,7,6,6,6,7,4,4,5,7,6,6,5,4,3,
44008,Fine Particulate Matter,2023-05-01,4,3,3,3,5,5,5,5,7,8,6,7,6,6,6,5,5,3,2,2,2,1,1,1,
44008,Fine Particulate Matter,2023-05-02,2,1,0,2,2,4,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,3,3,4,
44008,Fine Particulate Matter,2023-05-03,2,2,3,3,3,3,4,4,2,2,2,3,3,2,2,2,2,3,2,3,1,1,2,1,
44008,Fine Particulate Matter,2023-05-04,1,1,2,2,2,3,3,3,4,4,5,4,3,3,2,2,2,3,2,2,2,2,4,3,
44008,Fine Particulate Matter,2023-05-05,3,3,4,4,5,5,5,6,4,5,4,4,5,4,4,4,4,3,3,3,4,12,6,6,
44008,Fine Particulate Matter,2023-05-06,5,6,6,5,5,5,6,9,11,16,21,21,21,19,16,15,14,5,2,4,6,7,6,7,
44008,Fine Particulate Matter,2023-05-07,7,9,9,7,7,6,7,10,9,3,5,6,4,5,5,4,3,3,3,4,3,4,4,6,
44008,Fine Particulate Matter,2023-05-08,8,10,8,8,7,6,4,3,4,5,6,4,4,3,4,4,5,5,4,4,4,4,4,3,
44008,Fine Particulate Matter,2023-05-09,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,2,2,3,4,5,7,5,5,
44008,Fine Particulate Matter,2023-05-10,5,6,6,5,5,6,7,7,6,8,11,11,7,6,6,6,6,7,6,6,5,5,5,6,
44008,Fine Particulate Matter,2023-05-11,6,6,6,6,7,7,7,7,7,9,8,8,8,6,6,6,7,6,6,6,9,10,9,8,
44008,Fine Particulate Matter,2023-05-12,15,7,8,13,11,9,9,10,11,11,10,9,11,10,9,10,8,9,9,8,6,8,7,8,
44008,Fine Particulate Matter,2023-05-13,16,8,6,6,6,7,7,6,6,6,6,7,7,8,6,6,6,7,6,5,6,7,6,6,
44008,Fine Particulate Matter,2023-05-14,6,6,6,6,6,6,5,4,4,3,3,3,3,3,2,2,3,3,4,5,5,5,7,32,
44008,Fine Particulate Matter,2023-05-15,5,14,4,4,14,5,5,6,5,4,5,6,5,5,5,5,5,5,4,7,6,7,8,6,
44008,Fine Particulate Matter,2023-05-16,6,9,12,9,8,8,8,8,10,8,10,9,9,11,21,14,13,11,7,5,3,4,3,3,
44008,Fine Particulate Matter,2023-05-17,3,4,3,3,3,3,3,3,5,4,5,5,5,5,5,5,5,5,6,4,5,7,6,5,
44008,Fine Particulate Matter,2023-05-18,3,3,5,4,3,4,4,5,5,5,4,4,4,4,4,3,3,3,3,3,4,4,3,4,
44008,Fine Particulate Matter,2023-05-19,3,4,4,6,5,5,5,4,4,5,5,6,7,15,16,16,13,13,11,12,13,13,13,14,
44008,Fine Particulate Matter,2023-05-20,17,13,12,12,17,15,18,54,49,30,17,14,13,10,8,6,9,10,7,2,2,2,5,7,
44008,Fine Particulate Matter,2023-05-21,7,7,7,6,6,6,6,5,5,5,5,6,5,5,5,5,6,6,6,6,7,9,10,8,
44008,Fine Particulate Matter,2023-05-22,8,8,8,8,8,7,5,4,3,3,3,3,3,3,3,3,3,3,3,3,4,5,7,4,
44008,Fine Particulate Matter,2023-05-23,5,6,5,5,6,6,6,4,4,4,4,5,4,5,5,5,4,4,4,4,4,5,6,8,
44008,Fine Particulate Matter,2023-05-24,11,10,11,16,13,14,14,15,10,9,8,5,5,5,4,4,4,3,3,3,3,3,3,3,
44008,Fine Particulate Matter,2023-05-25,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,6,6,6,
44008,Fine Particulate Matter,2023-05-26,9,5,5,12,9999,6,4,5,4,6,7,5,5,5,4,4,4,4,4,4,5,8,8,11,
44008,Fine Particulate Matter,2023-05-27,10,9,7,7,8,8,8,7,4,4,4,5,5,5,5,5,4,5,4,4,5,10,11,10,
44008,Fine Particulate Matter,2023-05-28,9,10,7,9,8,8,9,7,6,6,5,5,5,5,5,5,5,6,6,6,9,8,6,6,
44008,Fine Particulate Matter,2023-05-29,5,6,9999,9999,8,6,7,9,8,9,9,7,7,7,6,6,6,7,8,8,8,8,8,6,
44008,Fine Particulate Matter,2023-05-30,6,9999,9999,7,6,7,7,6,7,7,7,7,6,6,6,6,6,6,7,9,10,12,9999,13,
44008,Fine Particulate Matter,2023-05-31,15,13,22,25,15,16,18,20,16,15,14,13,13,15,14,14,13,13,13,14,15,18,9999,9999,
44008,Fine Particulate Matter,2023-06-01,18,21,18,21,26,21,21,22,20,20,21,21,23,22,21,16,11,11,12,12,13,9999,9999,9999,
44008,Fine Particulate Matter,2023-06-02,9999,9999,9999,9999,9999,9999,16,15,15,15,17,17,16,16,15,15,14,14,16,12,13,15,16,16,
44008,Fine Particulate Matter,2023-06-03,16,16,15,19,34,30,24,21,13,8,6,6,6,7,6,6,6,7,7,7,8,9,8,7,
44008,Fine Particulate Matter,2023-06-04,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,8,11,20,27,31,41,
44008,Fine Particulate Matter,2023-06-05,44,53,54,63,51,50,47,38,27,29,28,31,26,23,25,23,23,24,33,35,35,37,41,39,
44008,Fine Particulate Matter,2023-06-06,43,44,39,32,23,19,20,17,17,22,40,58,119,151,115,88,88,52,63,57,52,45,34,25,
44008,Fine Particulate Matter,2023-06-07,16,11,9,8,10,17,47,40,88,156,198,145,109,52,45,49,48,61,62,53,48,34,28,15,
44008,Fine Particulate Matter,2023-06-08,10,14,18,12,14,8,9,11,20,34,39,54,55,57,54,56,53,41,47,43,40,42,43,41,
44008,Fine Particulate Matter,2023-06-09,37,30,23,21,21,23,25,27,29,31,31,31,31,33,35,33,26,27,26,28,30,32,29,28,
44008,Fine Particulate Matter,2023-06-10,29,30,35,38,39,33,30,30,28,22,18,17,18,22,19,18,16,16,34,38,38,37,36,39,
44008,Fine Particulate Matter,2023-06-11,39,40,36,29,27,28,27,26,25,24,25,27,28,30,31,29,31,32,32,32,32,26,22,21,
44008,Fine Particulate Matter,2023-06-12,19,18,23,24,23,21,22,24,21,22,13,10,4,4,4,4,4,3,3,4,7,8,9,9,
44008,Fine Particulate Matter,2023-06-13,10,11,11,11,11,11,11,11,9,7,7,7,9,20,9,8,9,8,8,8,5,6,7,6,
44008,Fine Particulate Matter,2023-06-14,6,6,7,8,8,11,11,10,9,9,8,8,8,9,10,13,8,5,7,8,10,11,9,8,
44008,Fine Particulate Matter,2023-06-15,8,9,8,8,9,10,11,12,12,11,11,13,12,14,15,15,14,13,12,12,14,18,21,17,
44008,Fine Particulate Matter,2023-06-16,17,18,21,21,19,18,16,16,18,21,23,22,23,24,26,29,29,30,33,39,42,46,47,45,
44008,Fine Particulate Matter,2023-06-17,43,39,35,34,32,32,28,28,31,36,35,33,28,24,24,23,21,14,15,13,11,11,10,14,
44008,Fine Particulate Matter,2023-06-18,16,20,22,14,13,12,10,10,11,13,12,15,20,39,48,49,49,55,50,37,38,38,43,37,
44008,Fine Particulate Matter,2023-06-19,34,29,28,31,27,25,16,7,6,5,6,7,4,5,5,5,5,5,7,6,5,6,7,6,
44008,Fine Particulate Matter,2023-06-20,7,6,6,6,6,6,6,5,5,5,5,6,5,5,5,5,5,5,5,4,5,6,7,7,
44008,Fine Particulate Matter,2023-06-21,8,9,10,11,13,14,16,12,13,12,12,13,13,13,14,13,13,13,12,10,11,11,12,13,
44008,Fine Particulate Matter,2023-06-22,14,14,15,16,16,17,18,17,14,14,11,8,8,7,5,4,4,4,4,4,4,4,4,4,
44008,Fine Particulate Matter,2023-06-23,4,4,5,4,5,5,5,4,3,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,
44008,Fine Particulate Matter,2023-06-24,4,4,6,9,9,8,8,7,7,7,7,5,3,4,4,3,4,4,3,3,3,3,3,4,
44008,Fine Particulate Matter,2023-06-25,5,5,5,6,7,8,9,9,11,14,14,13,12,12,12,12,11,10,8,8,8,7,8,8,
44008,Fine Particulate Matter,2023-06-26,8,10,6,7,7,7,7,7,10,11,11,7,6,5,7,6,4,5,5,5,5,5,5,4,
44008,Fine Particulate Matter,2023-06-27,4,6,9,10,9,7,7,6,7,7,6,5,6,4,4,4,6,32,81,56,55,52,60,139,
44008,Fine Particulate Matter,2023-06-28,159,152,136,111,112,91,76,79,129,167,176,162,125,103,117,112,136,150,187,177,134,119,93,36,
44008,Fine Particulate Matter,2023-06-29,25,27,14,11,10,9,9,9,5,5,8,12,17,19,19,19,20,29,45,81,69,71,77,78,
44008,Fine Particulate Matter,2023-06-30,77,80,83,83,88,101,99,91,78,77,78,80,78,75,71,69,69,73,75,73,69,69,74,79,
44008,Fine Particulate Matter,2023-07-01,78,53,23,19,22,36,53,29,22,25,22,18,17,15,15,17,16,13,13,12,15,92,47,23,
44008,Fine Particulate Matter,2023-07-02,22,20,19,23,21,19,19,20,19,20,21,21,21,16,13,12,9,10,10,10,10,10,9,9,
44008,Fine Particulate Matter,2023-07-03,9,9,10,10,8,9,9,10,9,7,7,7,6,6,7,8,9,9,9,10,10,10,12,11,
44008,Fine Particulate Matter,2023-07-04,11,11,10,9,9,11,11,11,12,13,13,13,13,15,14,14,14,11,10,11,11,11,11,11,
44008,Fine Particulate Matter,2023-07-05,11,11,12,13,13,14,13,14,13,13,13,13,12,12,13,12,11,10,10,10,11,11,14,11,
44008,Fine Particulate Matter,2023-07-06,11,11,10,10,12,11,11,12,11,11,11,12,13,4,4,5,6,9,8,5,6,6,5,7,
44008,Fine Particulate Matter,2023-07-07,8,7,6,5,5,8,10,10,7,6,6,5,5,5,5,4,4,4,4,5,8,9,10,10,
44008,Fine Particulate Matter,2023-07-08,9,9,9,8,8,9,9,9,9,8,7,8,8,8,8,9,10,9,10,8,7,7,7,7,
44008,Fine Particulate Matter,2023-07-09,7,7,7,7,7,7,7,7,8,8,8,8,8,8,9,9,9,9,9,9,8,5,5,6,
44008,Fine Particulate Matter,2023-07-10,6,7,7,7,7,8,8,7,7,7,7,7,7,7,7,7,8,8,8,7,7,7,7,7,
44008,Fine Particulate Matter,2023-07-11,8,9,9,9,10,12,13,13,12,10,9,9,8,8,8,8,8,6,6,7,7,7,7,8,
44008,Fine Particulate Matter,2023-07-12,6,4,4,4,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,6,9,9,
44008,Fine Particulate Matter,2023-07-13,9,7,6,7,8,10,10,7,2,1,1,2,3,3,4,3,4,4,4,4,5,5,5,6,
44008,Fine Particulate Matter,2023-07-14,6,7,7,7,6,7,7,8,7,7,6,6,6,6,7,7,7,7,6,6,6,7,7,7,
44008,Fine Particulate Matter,2023-07-15,7,7,7,8,9,8,8,7,8,7,9,10,10,10,9,8,8,8,6,7,9,7,6,6,
44008,Fine Particulate Matter,2023-07-16,5,5,6,6,9,10,8,7,7,7,7,9,14,21,33,30,34,38,32,29,28,28,35,45,
44008,Fine Particulate Matter,2023-07-17,45,42,37,32,26,22,20,19,17,17,25,35,38,42,49,54,48,48,47,38,19,16,16,15,
44008,Fine Particulate Matter,2023-07-18,16,15,13,13,9,9,10,12,13,13,15,7,5,4,4,4,4,4,4,4,4,4,5,5,
44008,Fine Particulate Matter,2023-07-19,4,4,4,4,4,5,5,5,5,6,4,3,3,3,3,4,4,4,4,4,4,5,6,7,
44008,Fine Particulate Matter,2023-07-20,8,7,9,8,8,9,9,9,8,8,7,6,5,8,13,15,16,15,6,5,5,4,4,4,
44008,Fine Particulate Matter,2023-07-21,4,5,5,7,7,8,8,8,6,7,8,7,8,8,6,6,6,6,8,9,9,10,10,10,
44008,Fine Particulate Matter,2023-07-22,10,10,10,10,10,10,10,10,9,9,10,10,10,10,10,11,11,11,12,12,12,11,13,15,
44008,Fine Particulate Matter,2023-07-23,13,13,13,13,14,14,15,15,15,19,16,13,12,10,9,7,7,8,8,7,7,7,8,8,
44008,Fine Particulate Matter,2023-07-24,9,10,11,11,10,11,11,10,9,8,7,7,7,7,8,8,8,8,8,7,6,8,11,12,
44008,Fine Particulate Matter,2023-07-25,12,12,11,11,12,12,13,13,13,13,13,13,14,15,14,17,17,16,21,20,20,22,25,26,
44008,Fine Particulate Matter,2023-07-26,27,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,38,41,41,39,32,30,30,25,7,3,3,3,5,
44008,Fine Particulate Matter,2023-07-27,4,4,3,2,2,3,3,5,-999,-999,-999,6,6,4,4,8,11,12,15,14,16,21,26,29,
44008,Fine Particulate Matter,2023-07-28,27,29,28,27,27,27,27,21,16,16,16,18,16,14,13,12,10,10,10,10,11,12,12,12,
44008,Fine Particulate Matter,2023-07-29,12,12,12,12,12,12,12,12,11,9,9,5,5,4,4,4,5,5,5,4,3,4,4,4,
44008,Fine Particulate Matter,2023-07-30,4,5,5,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,5,
44008,Fine Particulate Matter,2023-07-31,4,4,5,5,5,5,5,6,7,8,8,7,6,7,6,8,8,8,7,7,5,4,4,4,
44008,Fine Particulate Matter,2023-08-01,4,4,4,4,4,5,5,4,4,4,5,4,4,4,5,5,5,4,5,5,5,5,5,5,
44008,Fine Particulate Matter,2023-08-02,5,5,5,5,5,6,6,11,11,9,8,7,6,5,8,15,15,16,16,14,13,12,11,11,
44008,Fine Particulate Matter,2023-08-03,11,12,13,15,16,18,19,18,17,18,20,21,22,24,25,25,24,24,23,23,23,23,5,5,
44008,Fine Particulate Matter,2023-08-04,7,7,11,15,17,17,23,31,28,29,31,28,29,30,29,27,23,17,16,15,16,18,25,31,
44008,Fine Particulate Matter,2023-08-05,33,33,32,31,31,30,29,25,21,20,15,14,14,12,11,11,11,11,12,10,9,11,15,12,
44008,Fine Particulate Matter,2023-08-06,13,12,10,9,8,8,9,9,9,9,9,9,9,9999,9999,9999,9999,9999,9999,8,9,9,8,8,
44008,Fine Particulate Matter,2023-08-07,9,9,9,10,10,8,4,5,7,6,6,6,6,5,6,5,3,7,4,2,2,1,2,2,
44008,Fine Particulate Matter,2023-08-08,1,2,3,8,13,15,14,14,13,12,13,11,9,9,11,11,9,10,11,12,13,13,13,13,
44008,Fine Particulate Matter,2023-08-09,13,12,12,13,15,14,15,16,16,16,15,15,15,15,16,17,15,14,15,16,16,17,17,17,
44008,Fine Particulate Matter,2023-08-10,16,16,17,17,18,17,12,11,12,15,16,19,14,10,12,14,15,15,15,14,15,15,14,10,
44008,Fine Particulate Matter,2023-08-11,7,5,5,5,5,5,6,5,4,4,4,3,3,3,2,2,3,3,3,5,5,6,5,5,
44008,Fine Particulate Matter,2023-08-12,5,5,5,4,4,5,7,6,6,6,4,9,9,6,4,3,4,4,4,5,4,5,4,5,
44008,Fine Particulate Matter,2023-08-13,6,5,5,5,4,4,4,4,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,
44008,Fine Particulate Matter,2023-08-14,3,3,3,3,4,4,5,5,6,6,7,7,6,6,7,8,8,8,8,9,10,9,9,9,
44008,Fine Particulate Matter,2023-08-15,9,9,10,9,9,9,12,14,13,13,15,15,13,11,11,11,11,10,10,9,10,11,11,14,
44008,Fine Particulate Matter,2023-08-16,22,23,20,23,25,29,32,45,46,46,50,51,49,32,24,24,24,29,30,27,28,28,28,27,
44008,Fine Particulate Matter,2023-08-17,27,26,26,25,22,21,22,23,21,19,18,18,17,13,10,14,14,11,9,9,8,4,6,7,
44008,Fine Particulate Matter,2023-08-18,6,4,4,4,4,5,7,11,13,11,8,6,4,3,4,5,8,10,9,9,11,12,13,14,
44008,Fine Particulate Matter,2023-08-19,12,12,9,8,8,8,9,10,15,15,16,16,17,19,17,16,16,16,17,18,14,13,13,15,
44008,Fine Particulate Matter,2023-08-20,17,16,17,19,19,18,18,18,19,19,20,19,17,16,16,15,14,14,14,13,14,15,15,15,
44008,Fine Particulate Matter,2023-08-21,15,16,17,17,15,18,19,20,19,6,7,9,11,10,10,10,9,9,8,9,6,5,5,4,
44008,Fine Particulate Matter,2023-08-22,5,5,5,5,5,5,6,7,7,7,8,9,8,8,7,6,6,7,7,7,8,8,8,8,
44008,Fine Particulate Matter,2023-08-23,8,8,8,9,9,9,9,9,6,6,-999,-999,6,5,5,6,6,6,6,6,6,6,6,6,
44008,Fine Particulate Matter,2023-08-24,7,7,7,7,7,7,7,7,6,7,6,8,11,11,9,9,8,8,7,9,10,7,9,9,
44008,Fine Particulate Matter,2023-08-25,16,14,11,11,8,8,13,6,5,5,5,4,4,4,5,6,9,11,12,14,11,10,9,6,
44008,Fine Particulate Matter,2023-08-26,6,7,6,7,7,7,7,7,7,7,8,5,5,5,5,5,5,5,5,4,5,5,5,5,
44008,Fine Particulate Matter,2023-08-27,5,5,5,5,5,5,5,5,4,4,4,4,4,4,3,4,4,4,4,4,6,8,7,7,
44008,Fine Particulate Matter,2023-08-28,7,6,5,6,6,6,6,7,8,7,8,7,8,7,5,5,5,5,5,6,6,5,7,7,
44008,Fine Particulate Matter,2023-08-29,7,8,8,8,9,9,9,9,10,11,12,10,9,9,8,7,8,8,7,7,7,7,7,5,
44008,Fine Particulate Matter,2023-08-30,5,5,5,5,5,3,1,1,1,2,2,2,2,3,3,3,3,3,4,4,5,7,7,6,
44008,Fine Particulate Matter,2023-08-31,5,3,3,3,3,3,4,4,5,4,3,3,3,3,3,3,3,2,3,5,5,5,5,6,
44008,Fine Particulate Matter,2023-09-01,6,5,6,5,5,5,5,6,5,4,5,6,7,5,5,5,5,5,5,6,7,8,8,8,
44008,Fine Particulate Matter,2023-09-02,8,7,6,6,6,6,6,6,6,5,5,5,5,5,5,5,6,6,6,7,7,8,8,9,
44008,Fine Particulate Matter,2023-09-03,9,9,9,10,10,10,11,11,10,10,9,9,9,8,8,8,9,10,11,11,11,10,11,13,
